Date,Infrastructure_Machineries,Daily_Sales _Percentage,Daily_Sales_Quantity,Market_Share,Political,Marketing,Budget,Region,Year,Month,Day,DayOfWeek,Machinery_Code,Region_Code
2019-05-22,Loaders (Wheeled),0.029110823,17,35,1,0,5078.56,Paulfort,2019,5,22,2,3,1236
2019-05-22,Skid Steer Loaders,0.029110823,31,35,1,0,5078.56,West Michelle,2019,5,22,2,4,1867
2025-03-15,Compactors,0.029110823,17,35,1,0,5078.56,West Alexville,2025,3,15,5,1,1784
2019-05-22,Tele Handlers ,0.029110823,19,35,1,0,5078.56,Bankston,2019,5,22,2,5,70
2019-05-23,Backhoe Loader,0.027370308,16,35,1,0,5078.56,South Johnfurt,2019,5,23,3,0,1598
2019-05-23,Excavators(crawler),0.027370308,13,35,1,0,5078.56,Kimberlyside,2019,5,23,3,2,622
2019-05-23,Loaders (Wheeled),0.027370308,14,35,1,0,5078.56,Buchananfort,2019,5,23,3,3,116
2019-05-23,invalid_data,0.027370308,27,35,1,0,5078.56,Jeffreyhaven,2019,5,23,3,6,518
2019-05-23,Compactors,0.027370308,29,35,1,0,5078.56,Port Jared,2019,5,23,3,1,1304
2019-05-23,Tele Handlers ,0.027370308,26,35,1,0,5078.56,Shawview,2019,5,23,3,5,1496
2019-05-24,Excavators(crawler),0.033687145,13,35,1,0,5078.56,Kathrynberg,2019,5,24,4,2,593
2019-05-24,Skid Steer Loaders,0.033687145,41,35,1,0,5078.56,Cassandrafurt,2019,5,24,4,4,136
2019-05-24,Compactors,0.033687145,19,35,1,0,5078.56,Lake Josephtown,2019,5,24,4,1,706
2019-05-24,Tele Handlers ,0.033687145,26,35,1,0,5078.56,Robertborough,2019,5,24,4,5,1432
2019-05-25,Backhoe Loader,0.037494772,3526,35000,1,0,5078.56,Lake Drewside,2019,5,25,5,0,672
2019-05-25,Excavators(crawler),0.037494772,15,35,1,0,5078.56,Leebury,2019,5,25,5,2,786
2019-05-25,Loaders (Wheeled),0.037494772,11,35,1,0,5078.56,South Deannafort,2019,5,25,5,3,1568
2019-05-25,Skid Steer Loaders,0.037494772,14,35,1,0,5078.56,Lynnborough,2019,5,25,5,4,814
2019-05-25,Compactors,0.037494772,21,35,1,0,5078.56,Lake Ericville,2019,5,25,5,1,680
2019-05-25,Tele Handlers ,0.037494772,11,35,1,0,5078.56,Mandymouth,2019,5,25,5,5,819
2019-05-26,Excavators(crawler),0.035355969,19,35,1,0,5078.56,Katieshire,2019,5,26,6,2,598
2019-05-26,Loaders (Wheeled),0.035355969,34,35,1,0,5078.56,Port Brycemouth,2019,5,26,6,3,1274
2019-05-26,Skid Steer Loaders,0.035355969,24,35,1,0,5078.56,Lewisburgh,2019,5,26,6,4,791
2019-05-26,Compactors,0.035355969,20,35,1,0,5078.56,Port Jenniferborough,2019,5,26,6,1,1310
2025-03-15,Tele Handlers ,0.035355969,6,35,1,0,5078.56,Elizabethchester,2025,3,15,5,5,365
2019-05-27,Backhoe Loader,0.036180424,15,35,1,0,5078.56,Lake Calebborough,2019,5,27,0,0,650
2019-05-27,Excavators(crawler),0.036180424,28,35,1,0,5078.56,Russellberg,2019,5,27,0,2,1459
2019-05-27,Loaders (Wheeled),0.036180424,14,35,1,0,5078.56,New Christianport,2019,5,27,0,3,947
2019-05-27,Skid Steer Loaders,0.036180424,26,35,1,0,5078.56,Longburgh,2019,5,27,0,4,807
2019-05-27,Tele Handlers ,0.036180424,15,35,1,0,5078.56,Lake Claudia,2019,5,27,0,5,660
2019-05-28,Backhoe Loader,0.039784925,3506,35000,1,0,5078.56,South Amyland,2019,5,28,1,0,1526
2019-05-28,Excavators(crawler),0.039784925,31,35,1,0,5078.56,North Johnshire,2019,5,28,1,2,1139
2019-05-28,Loaders (Wheeled),0.039784925,35,35,1,0,5078.56,North Derrick,2019,5,28,1,3,1109
2019-05-28,invalid_data,0.039784925,16,35,1,0,5078.56,Hullville,2019,5,28,1,6,476
2019-05-28,Compactors,0.039784925,18,35,1,0,5078.56,Port Lisaborough,2019,5,28,1,1,1327
2019-05-28,Tele Handlers ,0.039784925,17,35,1,0,5078.56,Hutchinsonshire,2019,5,28,1,5,479
2019-05-29,Backhoe Loader,0.039605696,16,35,1,0,5078.56,Benjaminmouth,2019,5,29,2,0,80
2019-05-29,Excavators(crawler),0.039605696,6,35,1,0,5078.56,West Harold,2019,5,29,2,2,1822
2019-05-29,Skid Steer Loaders,0.039605696,24,35,1,0,5078.56,East Destiny,2019,5,29,2,4,271
2019-05-29,Compactors,0.039605696,17,35,1,0,5078.56,Lake Ronaldview,2019,5,29,2,1,747
2019-05-29,Tele Handlers ,0.039605696,0,35,1,0,5078.56,Wellstown,2019,5,29,2,5,1777
2019-05-30,Backhoe Loader,0.031914767,11,35,1,0,5078.56,Elizabethview,2019,5,30,3,0,370
2019-05-30,Excavators(crawler),0.031914767,15,35,1,0,5078.56,Wileyburgh,2019,5,30,3,2,1909
2019-05-30,Loaders (Wheeled),0.031914767,3,35,1,0,5078.56,Knightburgh,2019,5,30,3,3,625
2019-05-30,Skid Steer Loaders,0.031914767,-3,35,1,0,5078.56,Michaelland,2019,5,30,3,4,882
2019-05-30,Compactors,0.031914767,14,35,1,0,5078.56,New Ashleyton,2019,5,30,3,1,929
2019-05-30,Tele Handlers ,0.031914767,9,35,1,0,5078.56,Prattmouth,2019,5,30,3,5,1395
2025-03-15,invalid_data,-0.027449965,3489,35000,1,0,5078.56,Jacquelineland,2025,3,15,5,6,490
2019-05-31,Excavators(crawler),0.027449965,18,35,1,0,5078.56,Port Michaelton,2019,5,31,4,2,1341
2019-05-31,Skid Steer Loaders,0.027449965,10,35,1,0,5078.56,South Brandonview,2019,5,31,4,4,1537
2019-05-31,Compactors,0.027449965,13,35,1,0,5078.56,West Kelseyfort,2019,5,31,4,1,1847
2019-05-31,Tele Handlers ,0.027449965,29,35,1,0,5078.56,West George,2019,5,31,4,5,1820
2019-06-01,Backhoe Loader,0.034463806,24,35,1,0,5078.56,South Donald,2019,6,1,5,0,1572
2019-06-01,Excavators(crawler),0.034463806,13,35,1,0,5078.56,Sandersfurt,2019,6,1,5,2,1468
2019-06-01,Loaders (Wheeled),0.034463806,22,35,1,0,5078.56,Jacquelineton,2019,6,1,5,3,493
2019-06-01,Skid Steer Loaders,0.034463806,2,35,1,0,5078.56,Burtonhaven,2019,6,1,5,4,120
2019-06-01,Tele Handlers ,0.034463806,41,35,1,0,5078.56,Garciatown,2019,6,1,5,5,400
2019-06-02,Backhoe Loader,0.038629891,1,35,1,0,5078.56,Port Travis,2019,6,2,6,0,1389
2019-06-02,Excavators(crawler),0.038629891,24,35,1,0,5078.56,North Michaelshire,2019,6,2,6,2,1172
2019-06-02,Loaders (Wheeled),0.038629891,39,35,1,0,5078.56,South Toddtown,2019,6,2,6,3,1664
2019-06-02,invalid_data,0.038629891,27,35,1,0,5078.56,Valdezburgh,2019,6,2,6,6,1746
2019-06-02,Compactors,0.038629891,18,35,1,0,5078.56,Irwinside,2019,6,2,6,1,481
2019-06-02,Tele Handlers ,0.038629891,4,35,1,0,5078.56,East Robert,2019,6,2,6,5,336
2019-06-03,Backhoe Loader,0.025637758,3521,35000,1,0,5078.56,Lake Anneshire,2019,6,3,0,0,641
2019-06-03,Excavators(crawler),0.025637758,17,35,1,0,5078.56,Smithstad,2019,6,3,0,2,1515
2019-06-03,Skid Steer Loaders,0.025637758,26,35,1,0,5078.56,Gonzalesside,2019,6,3,0,4,417
2019-06-03,Compactors,0.025637758,-6,35,1,0,5078.56,Gomezmouth,2019,6,3,0,1,415
2019-06-03,Tele Handlers ,0.025637758,41,35,1,0,5078.56,New Duane,2019,6,3,0,5,966
2025-03-15,Excavators(crawler),0.028812108,20,35,1,0,5078.56,Lake Scottbury,2025,3,15,5,2,754
2019-06-04,Loaders (Wheeled),0.028812108,29,35,1,0,5078.56,East Williamfurt,2019,6,4,1,3,357
2019-06-04,Skid Steer Loaders,0.028812108,25,35,1,0,5078.56,Vegaburgh,2019,6,4,1,4,1752
2019-06-04,Compactors,0.028812108,16,35,1,0,5078.56,West Stephanie,2019,6,4,1,1,1885
2019-06-04,Tele Handlers ,0.028812108,3,35,1,0,5078.56,East Claudiashire,2019,6,4,1,5,264
2019-06-05,Excavators(crawler),0.03216967,23,35,1,0,5078.56,Scottstad,2019,6,5,2,2,1484
2019-06-05,Loaders (Wheeled),0.03216967,14,35,1,0,5078.56,Johnville,2019,6,5,2,3,562
2019-06-05,Skid Steer Loaders,0.03216967,14,35,1,0,5078.56,Henryborough,2019,6,5,2,4,448
2019-06-05,Compactors,0.03216967,8,35,1,0,5078.56,Joshuaside,2019,6,5,2,1,579
2019-06-05,Tele Handlers ,0.03216967,1,35,1,0,5078.56,Audreyview,2019,6,5,2,5,66
2019-06-06,Backhoe Loader,0.030429155,3509,35000,1,0,5078.56,Lake Joeland,2019,6,6,3,0,699
2019-06-06,Excavators(crawler),0.030429155,8,35,1,0,5078.56,Simmonschester,2019,6,6,3,2,1502
2019-06-06,Loaders (Wheeled),0.030429155,24,35,1,0,5078.56,Lake Walter,2019,6,6,3,3,770
2019-06-06,Skid Steer Loaders,0.030429155,20,35,1,0,5078.56,Smithfurt,2019,6,6,3,4,1510
2019-06-06,Tele Handlers ,0.030429155,26,35,1,0,5078.56,Nguyenmouth,2019,6,6,3,5,1067
2019-06-07,Backhoe Loader,0.032918451,26,35,1,0,5078.56,South Michelle,2019,6,7,4,0,1622
2019-06-07,Excavators(crawler),0.032918451,11,35,1,0,5078.56,North Patrick,2019,6,7,4,2,1181
2019-06-07,Loaders (Wheeled),0.032918451,12,35,1,0,5078.56,Kelleyburgh,2019,6,7,4,3,603
2019-06-07,invalid_data,0.032918451,14,35,1,0,5078.56,Lake Kimberly,2019,6,7,4,6,719
2019-06-07,Tele Handlers ,0.032918451,9,35,1,0,5078.56,Michealside,2019,6,7,4,5,889
2019-06-08,Backhoe Loader,0.029616648,29,35,1,0,5078.56,Hoodborough,2019,6,8,5,0,470
2019-06-08,Excavators(crawler),0.029616648,11,35,1,0,5078.56,Port Johnton,2019,6,8,5,2,1316
2025-03-15,Loaders (Wheeled),0.029616648,-2,35,1,0,5078.56,Port James,2025,3,15,5,3,1302
2019-06-08,Skid Steer Loaders,0.029616648,27,35,1,0,5078.56,Port Christinaview,2019,6,8,5,4,1279
2019-06-08,Compactors,0.029616648,15,35,1,0,5078.56,Port Maurice,2019,6,8,5,1,1336
2019-06-08,Tele Handlers ,0.029616648,19,35,1,0,5078.56,West Derekmouth,2019,6,8,5,5,1811
2019-06-09,Backhoe Loader,0.024112317,3515,35000,1,0,5078.56,Erikaborough,2019,6,9,6,0,378
2019-06-09,Excavators(crawler),0.024112317,22,35,1,0,5078.56,North Melissafurt,2019,6,9,6,2,1168
2019-06-09,Loaders (Wheeled),0.024112317,12,35,1,0,5078.56,Andersonmouth,2019,6,9,6,3,41
2019-06-09,Skid Steer Loaders,0.024112317,23,35,1,0,5078.56,East Jacobfurt,2019,6,9,6,4,288
2019-06-09,Compactors,0.024112317,30,35,1,0,5078.56,Lake Cheryl,2019,6,9,6,1,657
2019-06-09,Tele Handlers ,0.024112317,15,35,1,0,5078.56,South Carlos,2019,6,9,6,5,1542
2019-06-10,Excavators(crawler),0.0310465,23,35,1,0,5078.56,Michellehaven,2019,6,10,0,2,891
2019-06-10,Loaders (Wheeled),0.0310465,31,35,1,0,5078.56,East Brittneystad,2019,6,10,0,3,254
2019-06-10,Skid Steer Loaders,0.0310465,23,35,1,0,5078.56,New Chadchester,2019,6,10,0,4,944
2019-06-10,Compactors,0.0310465,26,35,1,0,5078.56,Moniquehaven,2019,6,10,0,1,904
2019-06-10,Tele Handlers ,0.0310465,14,35,1,0,5078.56,Port Eric,2019,6,10,0,5,1295
2019-06-11,Backhoe Loader,0.037721796,18,35,1,0,5078.56,Terryville,2019,6,11,1,0,1709
2019-06-11,Excavators(crawler),0.037721796,28,35,1,0,5078.56,East Alecborough,2019,6,11,1,2,238
2019-06-11,Skid Steer Loaders,0.037721796,30,35,1,0,5078.56,West Gina,2019,6,11,1,4,1821
2019-06-11,Tele Handlers ,0.037721796,-3,35,1,0,5078.56,Port Mackenzie,2019,6,11,1,5,1329
2019-06-12,Backhoe Loader,0.035710445,3522,35000,1,0,5078.56,Brownborough,2019,6,12,2,0,109
2019-06-12,Excavators(crawler),0.035710445,1,35,1,0,5078.56,West Amandaburgh,2019,6,12,2,2,1786
2019-06-12,Loaders (Wheeled),0.035710445,0,35,1,0,5078.56,Port Monica,2019,6,12,2,3,1345
2025-03-15,invalid_data,0.035710445,24,35,1,0,5078.56,South Allisonberg,2025,3,15,5,6,1524
2019-06-12,Compactors,0.035710445,16,35,1,0,5078.56,Jamiefurt,2019,6,12,2,1,506
2019-06-12,Tele Handlers ,0.035710445,37,35,1,0,5078.56,Thompsonmouth,2019,6,12,2,5,1715
2019-06-13,Backhoe Loader,0.028760331,-2,35,1,0,5078.56,Pamelaborough,2019,6,13,3,0,1227
2019-06-13,Excavators(crawler),0.028760331,16,35,1,0,5078.56,Lisafurt,2019,6,13,3,2,799
2019-06-13,Skid Steer Loaders,0.028760331,18,35,1,0,5078.56,Ramosmouth,2019,6,13,3,4,1404
2019-06-13,Compactors,0.028760331,7,35,1,0,5078.56,Andreaborough,2019,6,13,3,1,44
2019-06-13,Tele Handlers ,0.028760331,9,35,1,0,5078.56,Katherinemouth,2019,6,13,3,5,590
2019-06-14,Backhoe Loader,0.026968037,32,35,1,0,5078.56,Frederickport,2019,6,14,4,0,393
2019-06-14,Excavators(crawler),0.026968037,26,35,1,0,5078.56,Mcguiremouth,2019,6,14,4,2,867
2019-06-14,Loaders (Wheeled),0.026968037,23,35,1,0,5078.56,East Ericport,2019,6,14,4,3,281
2019-06-14,Skid Steer Loaders,0.026968037,17,35,1,0,5078.56,Hannahton,2019,6,14,4,4,431
2019-06-14,Compactors,0.026968037,22,35,1,0,5078.56,North Lorraine,2019,6,14,4,1,1164
2019-06-14,Tele Handlers ,0.026968037,32,35,1,0,5078.56,Lake Douglas,2019,6,14,4,5,671
2019-06-15,Excavators(crawler),0.030620333,14,35,1,0,5078.56,Brittanyburgh,2019,6,15,5,2,103
2019-06-15,Loaders (Wheeled),0.030620333,27,35,1,0,5078.56,Hillville,2019,6,15,5,3,462
2019-06-15,Skid Steer Loaders,0.030620333,29,35,1,0,5078.56,Randallhaven,2019,6,15,5,4,1406
2019-06-15,Compactors,0.030620333,19,35,1,0,5078.56,Perrytown,2019,6,15,5,1,1247
2019-06-15,Tele Handlers ,0.030620333,41,35,1,0,5078.56,Jessicaberg,2019,6,15,5,5,530
2019-06-16,Backhoe Loader,0.032464403,12,35,1,0,5078.56,Jacquelineport,2019,6,16,6,0,492
2019-06-16,Excavators(crawler),0.032464403,16,35,1,0,5078.56,Anthonybury,2019,6,16,6,2,58
2019-06-16,Loaders (Wheeled),0.032464403,10,35,1,0,5078.56,Josephport,2019,6,16,6,3,573
2019-06-16,Skid Steer Loaders,0.032464403,26,35,1,0,5078.56,Taylorshire,2019,6,16,6,4,1705
2025-03-15,Compactors,-0.032464403,-15,35,1,0,5078.56,Carlosfort,2025,3,15,5,1,129
2019-06-16,Tele Handlers ,0.032464403,21,35,1,0,5078.56,Frazierberg,2019,6,16,6,5,392
2019-06-17,Backhoe Loader,0.0378373,12,35,1,0,5078.56,Rogersport,2019,6,17,0,0,1450
2019-06-17,Excavators(crawler),0.0378373,21,35,1,0,5078.56,Smithhaven,2019,6,17,0,2,1511
2019-06-17,Loaders (Wheeled),0.0378373,21,35,1,0,5078.56,Brianhaven,2019,6,17,0,3,98
2019-06-17,invalid_data,0.0378373,23,35,1,0,5078.56,Ponceborough,2019,6,17,0,6,1254
2019-06-17,Compactors,0.0378373,20,35,1,0,5078.56,Banksfurt,2019,6,17,0,1,69
2019-06-17,Tele Handlers ,0.0378373,19,35,1,0,5078.56,Ramireztown,2019,6,17,0,5,1403
2019-06-18,Backhoe Loader,0.03203027,3515,35000,1,0,5078.56,Beckerville,2019,6,18,1,0,76
2019-06-18,Excavators(crawler),0.03203027,25,35,1,0,5078.56,Port Nicholas,2019,6,18,1,2,1349
2019-06-18,Skid Steer Loaders,0.03203027,13,35,1,0,5078.56,Yorkstad,2019,6,18,1,4,1930
2019-06-18,Tele Handlers ,0.03203027,40,35,1,0,5078.56,North Amber,2019,6,18,1,5,1077
2019-06-19,Backhoe Loader,0.029959176,2,35,1,0,5078.56,North Lori,2019,6,19,2,0,1163
2019-06-19,Excavators(crawler),0.029959176,30,35,1,0,5078.56,Erictown,2019,6,19,2,2,377
2019-06-19,Loaders (Wheeled),0.029959176,23,35,1,0,5078.56,Meganside,2019,6,19,2,3,869
2019-06-19,Skid Steer Loaders,0.029959176,14,35,1,0,5078.56,North Abigailburgh,2019,6,19,2,4,1074
2019-06-19,Compactors,0.029959176,7,35,1,0,5078.56,Scotthaven,2019,6,19,2,1,1482
2019-06-19,Tele Handlers ,0.029959176,3,35,1,0,5078.56,Rodriguezport,2019,6,19,2,5,1446
2019-06-20,Excavators(crawler),0.034874042,51,35,1,0,5078.56,Travisberg,2019,6,20,3,2,1732
2019-06-20,Loaders (Wheeled),0.034874042,4,35,1,0,5078.56,New Alexandrachester,2019,6,20,3,3,921
2019-06-20,Skid Steer Loaders,0.034874042,31,35,1,0,5078.56,Rebeccatown,2019,6,20,3,4,1410
2019-06-20,Compactors,0.034874042,13,35,1,0,5078.56,New Mary,2019,6,20,3,1,1015
2025-03-15,Tele Handlers ,0.034874042,28,35,1,0,5078.56,Whitneyton,2025,3,15,5,5,1908
2019-06-21,Backhoe Loader,0.02726277,3518,35000,1,0,5078.56,West Karen,2019,6,21,4,0,1842
2019-06-21,Excavators(crawler),0.02726277,13,35,1,0,5078.56,Patrickborough,2019,6,21,4,2,1233
2019-06-21,Loaders (Wheeled),0.02726277,7,35,1,0,5078.56,Fitzgeraldburgh,2019,6,21,4,3,385
2019-06-21,Skid Steer Loaders,0.02726277,7,35,1,0,5078.56,New Chrismouth,2019,6,21,4,4,946
2019-06-21,Tele Handlers ,0.02726277,16,35,1,0,5078.56,Lake Angelaborough,2019,6,21,4,5,638
2019-06-22,Backhoe Loader,0.029110823,12,35,1,0,5078.56,North Corey,2019,6,22,5,0,1101
2019-06-22,Excavators(crawler),0.029110823,15,35,1,0,5078.56,Williamborough,2019,6,22,5,2,1911
2019-06-22,invalid_data,0.029110823,17,35,1,0,5078.56,West Shaneberg,2019,6,22,5,6,1882
2019-06-22,Compactors,0.029110823,21,35,1,0,5078.56,Lake Sandy,2019,6,22,5,1,751
2019-06-22,Tele Handlers ,0.029110823,11,35,1,0,5078.56,Andresbury,2019,6,22,5,5,46
2019-06-23,Backhoe Loader,0.027370308,22,35,1,0,5078.56,West Edward,2019,6,23,6,0,1813
2019-06-23,Excavators(crawler),0.027370308,12,35,1,0,5078.56,South Cathyland,2019,6,23,6,2,1547
2019-06-23,Skid Steer Loaders,0.027370308,21,35,1,0,5078.56,Lake Elizabeth,2019,6,23,6,4,676
2019-06-23,Compactors,0.027370308,0,35,1,0,5078.56,Lake Daniel,2019,6,23,6,1,666
2019-06-23,Tele Handlers ,0.027370308,11,35,1,0,5078.56,Lake Paul,2019,6,23,6,5,742
2019-06-24,Backhoe Loader,0.033687145,3522,35000,1,0,5078.56,Bradleyport,2019,6,24,0,0,88
2019-06-24,Excavators(crawler),0.033687145,23,35,1,0,5078.56,Millerstad,2019,6,24,0,2,896
2019-06-24,Loaders (Wheeled),0.033687145,15,35,1,0,5078.56,Harpermouth,2019,6,24,0,3,435
2019-06-24,Skid Steer Loaders,0.033687145,30,35,1,0,5078.56,Joyville,2019,6,24,0,4,580
2019-06-24,Compactors,0.033687145,19,35,1,0,5078.56,South Joshuaberg,2019,6,24,0,1,1602
2019-06-24,Tele Handlers ,0.033687145,17,35,1,0,5078.56,Hartland,2019,6,24,0,5,440
2025-03-15,invalid_data,0.037494772,11,35,1,0,5078.56,North Maryberg,2025,3,15,5,6,1166
2019-06-25,Excavators(crawler),0.037494772,28,35,1,0,5078.56,Sullivanchester,2019,6,25,1,2,1688
2019-06-25,Loaders (Wheeled),0.037494772,24,35,1,0,5078.56,North Lauren,2019,6,25,1,3,1158
2019-06-25,Skid Steer Loaders,0.037494772,26,35,1,0,5078.56,Brownberg,2019,6,25,1,4,108
2019-06-25,Compactors,0.037494772,18,35,1,0,5078.56,Lake Anne,2019,6,25,1,1,640
2019-06-25,Tele Handlers ,0.037494772,13,35,1,0,5078.56,Gillespiestad,2019,6,25,1,5,406
2019-06-26,Excavators(crawler),0.035355969,20,35,1,0,5078.56,Sierraborough,2019,6,26,2,2,1499
2019-06-26,Loaders (Wheeled),0.035355969,13,35,1,0,5078.56,Lindseychester,2019,6,26,2,3,796
2019-06-26,Skid Steer Loaders,0.035355969,35,35,1,0,5078.56,West Austin,2019,6,26,2,4,1793
2019-06-26,Tele Handlers ,0.035355969,4,35,1,0,5078.56,East Calebfort,2019,6,26,2,5,255
2019-06-27,Backhoe Loader,0.036180424,3523,35000,1,0,5078.56,Lake Melissa,2019,6,27,3,0,732
2019-06-27,Excavators(crawler),0.036180424,18,35,1,0,5078.56,Paulborough,2019,6,27,3,2,1235
2019-06-27,Loaders (Wheeled),0.036180424,12,35,1,0,5078.56,Hillstad,2019,6,27,3,3,460
2019-06-27,invalid_data,0.036180424,14,35,1,0,5078.56,South Brian,2019,6,27,3,6,1539
2019-06-27,Compactors,0.036180424,18,35,1,0,5078.56,Lawrencemouth,2019,6,27,3,1,785
2019-06-27,Tele Handlers ,0.036180424,33,35,1,0,5078.56,Stevenside,2019,6,27,3,5,1681
2019-06-28,Backhoe Loader,0.039784925,24,35,1,0,5078.56,New Jason,2019,6,28,4,0,978
2019-06-28,Excavators(crawler),0.039784925,11,35,1,0,5078.56,West Abigailport,2019,6,28,4,2,1781
2019-06-28,Skid Steer Loaders,0.039784925,37,35,1,0,5078.56,North Fernandoberg,2019,6,28,4,4,1117
2019-06-28,Compactors,0.039784925,26,35,1,0,5078.56,South Christopherstad,2019,6,28,4,1,1554
2019-06-28,Tele Handlers ,0.039784925,24,35,1,0,5078.56,North Ashley,2019,6,28,4,5,1088
2019-06-29,Backhoe Loader,0.039605696,28,35,1,0,5078.56,Lake Julieview,2019,6,29,5,0,708
2025-03-15,Excavators(crawler),0.039605696,26,35,1,0,5078.56,South Joseph,2025,3,15,5,2,1600
2019-06-29,Loaders (Wheeled),0.039605696,22,35,1,0,5078.56,Johnsonville,2019,6,29,5,3,558
2019-06-29,Skid Steer Loaders,0.039605696,21,35,1,0,5078.56,Lake Heatherton,2019,6,29,5,4,686
2019-06-29,Tele Handlers ,0.039605696,6,35,1,0,5078.56,Brownbury,2019,6,29,5,5,110
2019-06-30,Excavators(crawler),0.031914767,12,35,1,0,5078.56,Olsontown,2019,6,30,6,2,1220
2019-06-30,Loaders (Wheeled),0.031914767,19,35,1,0,5078.56,Matthewstad,2019,6,30,6,3,857
2019-06-30,Skid Steer Loaders,0.031914767,12,35,1,0,5078.56,West Kristinberg,2019,6,30,6,4,1852
2019-06-30,Compactors,0.031914767,0,35,1,0,5078.56,East Oliviamouth,2019,6,30,6,1,330
2019-06-30,Tele Handlers ,0.031914767,10,35,1,0,5078.56,Lake Cynthiaborough,2019,6,30,6,5,665
2019-07-01,Backhoe Loader,0.034463806,29,35,1,0,9139.84,South Richardchester,2019,7,1,0,0,1638
2019-07-01,Excavators(crawler),0.034463806,20,35,1,0,9139.84,Christopherhaven,2019,7,1,0,2,156
2019-07-01,Loaders (Wheeled),0.034463806,18,35,1,0,9139.84,South Ericshire,2019,7,1,0,3,1579
2019-07-01,Skid Steer Loaders,0.034463806,17,35,1,0,9139.84,Laurenview,2019,7,1,0,4,782
2019-07-01,Tele Handlers ,0.034463806,23,35,1,0,9139.84,Herringfurt,2019,7,1,0,5,454
2019-07-02,Backhoe Loader,0.038629891,7,35,1,0,9139.84,North Wayne,2019,7,2,1,0,1212
2019-07-02,Excavators(crawler),0.038629891,19,35,1,0,9139.84,New Bradleyshire,2019,7,2,1,2,936
2019-07-02,Loaders (Wheeled),0.038629891,10,35,1,0,9139.84,Tanyabury,2019,7,2,1,3,1698
2019-07-02,invalid_data,0.038629891,22,35,1,0,9139.84,East Sarahborough,2019,7,2,1,6,341
2019-07-02,Compactors,0.038629891,25,35,1,0,9139.84,Paulside,2019,7,2,1,1,1240
2019-07-02,Tele Handlers ,0.038629891,15,35,1,0,9139.84,Andersonland,2019,7,2,1,5,40
2019-07-03,Backhoe Loader,0.025637758,3521,35000,1,0,9139.84,Davisville,2019,7,3,2,0,208
2019-07-03,Excavators(crawler),0.025637758,6,35,1,0,9139.84,Sharonville,2019,7,3,2,2,1491
2019-07-03,Skid Steer Loaders,0.025637758,20,35,1,0,9139.84,West Bethside,2019,7,3,2,4,1798
2019-07-03,Compactors,0.025637758,34,35,1,0,9139.84,Karenmouth,2019,7,3,2,1,589
2019-07-03,Tele Handlers ,0.025637758,18,35,1,0,9139.84,Monicaborough,2019,7,3,2,5,902
2019-07-04,Backhoe Loader,0.028812108,37,35,1,0,9139.84,Erinfurt,2019,7,4,3,0,380
2019-07-04,Excavators(crawler),0.028812108,20,35,1,0,9139.84,Kennethside,2019,7,4,3,2,610
2019-07-04,Loaders (Wheeled),0.028812108,19,35,1,0,9139.84,Port Markberg,2019,7,4,3,3,1333
2019-07-04,Skid Steer Loaders,0.028812108,19,35,1,0,9139.84,South Christinastad,2019,7,4,3,4,1551
2019-07-04,Compactors,0.028812108,17,35,1,0,9139.84,East Frankview,2019,7,4,3,1,282
2019-07-04,Tele Handlers ,0.028812108,3,35,1,0,9139.84,West Jamesburgh,2019,7,4,3,5,1826
2019-07-05,Excavators(crawler),0.03216967,20,35,1,0,9139.84,Martinview,2019,7,5,4,2,844
2019-07-05,Loaders (Wheeled),0.03216967,13,35,1,0,9139.84,Gregoryville,2019,7,5,4,3,426
2019-07-05,Skid Steer Loaders,0.03216967,17,35,1,0,9139.84,North Gregoryborough,2019,7,5,4,4,1121
2019-07-05,Compactors,0.03216967,17,35,1,0,9139.84,North Davidland,2019,7,5,4,1,1103
2019-07-05,Tele Handlers ,0.03216967,7,35,1,0,9139.84,East Christopherbury,2019,7,5,4,5,262
2019-07-06,Backhoe Loader,0.030429155,3514,35000,1,0,9139.84,Michaelville,2019,7,6,5,0,888
2019-07-06,Excavators(crawler),0.030429155,7,35,1,0,9139.84,Jameschester,2019,7,6,5,2,498
2019-07-06,Loaders (Wheeled),0.030429155,8,35,1,0,9139.84,Ricardoland,2019,7,6,5,3,1419
2019-07-06,Skid Steer Loaders,0.030429155,32,35,1,0,9139.84,South Nancy,2019,7,6,5,4,1623
2019-07-06,Tele Handlers ,0.030429155,24,35,1,0,9139.84,Lake Kristenhaven,2019,7,6,5,5,720
2019-07-07,Excavators(crawler),0.032918451,22,35,1,0,9139.84,West Kevintown,2019,7,7,6,2,1850
2019-07-07,Loaders (Wheeled),0.032918451,23,35,1,0,9139.84,North Greggside,2019,7,7,6,3,1120
2025-03-15,invalid_data,0.032918451,19,35,1,0,9139.84,Jacquelinemouth,2025,3,15,5,6,491
2019-07-07,Compactors,0.032918451,7,35,1,0,9139.84,Lake Wendy,2019,7,7,6,1,771
2019-07-07,Tele Handlers ,0.032918451,32,35,1,0,9139.84,Zimmermanborough,2019,7,7,6,5,1934
2019-07-08,Backhoe Loader,0.029616648,28,35,1,0,9139.84,Johnsfort,2019,7,8,0,0,550
2019-07-08,Excavators(crawler),0.029616648,28,35,1,0,9139.84,East Dennisland,2019,7,8,0,2,269
2019-07-08,Skid Steer Loaders,0.029616648,28,35,1,0,9139.84,Raymondside,2019,7,8,0,4,1409
